track_id,input1_latitude,input1_longitude,input2_latitude,input2_longitude,input3_latitude,input3_longitude,input4_latitude,input4_longitude,target_latitude,target_longitude,prediction_latitude,prediction_longitude,5_percentile_latitude,5_percentile_longitude,95_percentile_latitude,95_percentile_longitude
1,5.699999809265137,-4.800000190734863,6.5,-4.599999904632568,7.300000190734863,-4.699999809265137,8.100000381469727,-4.699999809265137,9.100000381469727,-4.599999904632568,8.434209823608398,-4.870664596557617,8.1377534866333,-5.240217685699463,8.773017883300781,-4.432978630065918
1,6.5,-4.599999904632568,7.300000190734863,-4.699999809265137,8.100000381469727,-4.699999809265137,9.100000381469727,-4.599999904632568,10.100000381469727,-4.5,9.456587791442871,-4.749255180358887,9.178271293640137,-5.132540702819824,9.797886848449707,-4.300066947937012
1,7.300000190734863,-4.699999809265137,8.100000381469727,-4.699999809265137,9.100000381469727,-4.599999904632568,10.100000381469727,-4.5,11.100000381469727,-3.5,10.529646873474121,-4.577249526977539,10.225725173950195,-4.953800201416016,10.870792388916016,-4.13416051864624
2,0.0,0.0,0.4000000059604645,-0.30000001192092896,0.8999999761581421,-0.30000001192092896,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.594802737236023,-0.7436112761497498,1.4766558408737183,-0.8775410652160645,1.7177945375442505,-0.6227419972419739
2,0.4000000059604645,-0.30000001192092896,0.8999999761581421,-0.30000001192092896,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,1.6681519746780396,-1.3090481758117676,1.5416741371154785,-1.4600787162780762,1.811934471130371,-1.174328327178955
2,0.8999999761581421,-0.30000001192092896,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,1.6705546379089355,-2.023195266723633,1.5016964673995972,-2.1875410079956055,1.8383570909500122,-1.8751723766326904
2,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,2.0996501445770264,-2.0943193435668945,1.907026767730713,-2.261593818664551,2.2764270305633545,-1.913350224494934
2,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,2.8611879348754883,-1.5886480808258057,2.6641342639923096,-1.7735607624053955,3.0484049320220947,-1.3875638246536255
2,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,3.6688170433044434,-1.142156720161438,3.454030990600586,-1.3165520429611206,3.877995729446411,-0.9268699884414673
2,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,4.404568672180176,-0.9854106903076172,4.155731678009033,-1.1563061475753784,4.643417835235596,-0.7810508608818054
2,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,5.5,-0.699999988079071,5.099008083343506,-0.93840491771698,4.817913055419922,-1.0961589813232422,5.373617172241211,-0.7485650181770325
2,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,5.5,-0.699999988079071,6.300000190734863,-0.5,5.776070594787598,-0.6719359755516052,5.4814839363098145,-0.8271710276603699,6.076396942138672,-0.4948570728302002
2,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,5.5,-0.699999988079071,6.300000190734863,-0.5,7.199999809265137,-0.5,6.563738822937012,-0.3575496971607208,6.242883682250977,-0.49946171045303345,6.882486343383789,-0.19749118387699127
2,4.800000190734863,-1.0,5.5,-0.699999988079071,6.300000190734863,-0.5,7.199999809265137,-0.5,8.199999809265137,-1.0,7.4922027587890625,-0.349612832069397,7.186913013458252,-0.4891790449619293,7.821752071380615,-0.19855152070522308
2,5.5,-0.699999988079071,6.300000190734863,-0.5,7.199999809265137,-0.5,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,8.544963836669922,-0.9716105461120605,8.251286506652832,-1.109955072402954,8.882708549499512,-0.8247702717781067
2,6.300000190734863,-0.5,7.199999809265137,-0.5,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,9.701791763305664,-1.7276709079742432,9.418691635131836,-1.876017451286316,10.04440689086914,-1.5848087072372437
2,7.199999809265137,-0.5,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,11.059030532836914,-2.2213447093963623,10.750694274902344,-2.3868517875671387,11.40388298034668,-2.0549120903015137
2,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,12.729440689086914,-2.487938642501831,12.385082244873047,-2.665358304977417,13.111300468444824,-2.2771377563476562
2,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,14.427499771118164,-2.5320966243743896,14.054019927978516,-2.728433132171631,14.827592849731445,-2.289992570877075
2,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,15.90789794921875,-2.487353563308716,15.517060279846191,-2.6985867023468018,16.32351303100586,-2.2266314029693604
2,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,17.25909423828125,-2.059821367263794,16.841548919677734,-2.2886335849761963,17.688596725463867,-1.7857979536056519
2,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,18.0,-0.6000000238418579,18.126968383789062,-1.176917552947998,17.672056198120117,-1.4061753749847412,18.611799240112305,-0.9164583086967468
2,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,18.0,-0.6000000238418579,18.600000381469727,0.20000000298023224,18.856800079345703,-0.2570982277393341,18.396385192871094,-0.4597129821777344,19.34774398803711,-0.026325037702918053
2,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,18.0,-0.6000000238418579,18.600000381469727,0.20000000298023224,18.899999618530273,1.2999999523162842,19.487789154052734,0.6479564905166626,19.01254653930664,0.4844762980937958,19.99915885925293,0.836947500705719
3,0.0,0.0,0.4000000059604645,0.0,0.800000011920929,0.10000000149011612,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.4467946290969849,0.09120264649391174,1.3295892477035522,-0.03225516155362129,1.5692170858383179,0.20570671558380127
3,0.4000000059604645,0.0,0.800000011920929,0.10000000149011612,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7335615158081055,-0.2224409431219101,1.6100882291793823,-0.3493860363960266,1.8745874166488647,-0.10915958881378174
3,0.800000011920929,0.10000000149011612,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,1.677851676940918,-1.0142689943313599,1.5216333866119385,-1.1512178182601929,1.8324334621429443,-0.889051616191864
3,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,1.774471402168274,-1.8903701305389404,1.5795552730560303,-2.037628650665283,1.9480923414230347,-1.7629902362823486
3,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.2124245166778564,-2.9609334468841553,2.0086607933044434,-3.1390931606292725,2.3979246616363525,-2.806943893432617
3,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.9000000953674316,-4.5,2.7456116676330566,-4.28814697265625,2.535151243209839,-4.488275051116943,2.9396889209747314,-4.072113513946533
3,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.0619747638702393,-5.430019378662109,2.8251540660858154,-5.702915668487549,3.2800076007843018,-5.144183158874512
3,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,3.3987069129943848,-6.362277030944824,3.135202169418335,-6.678197383880615,3.63814115524292,-5.992708683013916
3,2.5999999046325684,-3.5,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,3.7988967895507812,-7.42319393157959,3.5214016437530518,-7.813414096832275,4.050405979156494,-6.951852798461914
3,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,4.0,-8.699999809265137,4.121654987335205,-8.544063568115234,3.8370447158813477,-8.97567081451416,4.38527250289917,-8.005038261413574
3,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,4.0881147384643555,-9.491586685180664,3.781416654586792,-9.969266891479492,4.366306304931641,-8.902464866638184
3,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,3.7537124156951904,-10.384638786315918,3.427243709564209,-10.93466567993164,4.048576354980469,-9.754759788513184
3,4.0,-7.699999809265137,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,3.10097074508667,-11.967582702636719,2.7634172439575195,-12.544943809509277,3.408200979232788,-11.312477111816406
3,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,2.400587797164917,-13.934308052062988,2.065369129180908,-14.612834930419922,2.713717460632324,-13.257678031921387
3,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,0.9106853008270264,-15.853304862976074,0.5812925100326538,-16.494962692260742,1.2226272821426392,-15.082345962524414
3,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,0.34139159321784973,-17.62925148010254,0.04208788648247719,-18.290027618408203,0.6313182711601257,-16.874664306640625
3,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,0.777232825756073,-19.191186904907227,0.528616726398468,-19.886474609375,1.0347963571548462,-18.520339965820312
3,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,1.7635806798934937,-20.422771453857422,1.5588335990905762,-21.050886154174805,1.948716402053833,-19.8050537109375
3,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,2.5,-22.299999237060547,2.316565752029419,-21.680870056152344,2.125718355178833,-22.313236236572266,2.4965286254882812,-21.102649688720703
3,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,2.666043281555176,-23.03384017944336,2.4549527168273926,-23.681699752807617,2.8563780784606934,-22.412309646606445
3,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,3.5,-25.0,2.982105016708374,-24.4743709564209,2.737856864929199,-25.164522171020508,3.202495813369751,-23.862356185913086
3,2.200000047683716,-21.0,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,3.5,-25.0,4.699999809265137,-26.100000381469727,3.605916976928711,-25.80353355407715,3.345977306365967,-26.570377349853516,3.8425002098083496,-25.15467643737793
3,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,3.5,-25.0,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,4.880074501037598,-26.9028263092041,4.608602523803711,-27.715755462646484,5.125439643859863,-26.205209732055664
3,2.9000000953674316,-23.700000762939453,3.5,-25.0,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,6.6041579246521,-27.782407760620117,6.3200297355651855,-28.63243865966797,6.882540702819824,-27.03928565979004
3,3.5,-25.0,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.489750862121582,-28.844022750854492,7.201288223266602,-29.72144889831543,7.8129096031188965,-28.060916900634766
3,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.900000095367432,-29.899999618530273,7.829861640930176,-29.73276138305664,7.524409770965576,-30.63817596435547,8.179271697998047,-28.9084529876709
3,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.900000095367432,-29.899999618530273,8.399999618530273,-30.799999237060547,8.177294731140137,-30.604257583618164,7.882575511932373,-31.527233123779297,8.508923530578613,-29.748552322387695
3,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.900000095367432,-29.899999618530273,8.399999618530273,-30.799999237060547,8.800000190734863,-31.5,8.681183815002441,-31.479900360107422,8.405196189880371,-32.41763687133789,9.017182350158691,-30.594234466552734
3,7.400000095367432,-29.0,7.900000095367432,-29.899999618530273,8.399999618530273,-30.799999237060547,8.800000190734863,-31.5,9.100000381469727,-32.400001525878906,9.116799354553223,-32.16686248779297,8.836376190185547,-33.11669158935547,9.453927993774414,-31.2551212310791
3,7.900000095367432,-29.899999618530273,8.399999618530273,-30.799999237060547,8.800000190734863,-31.5,9.100000381469727,-32.400001525878906,9.399999618530273,-33.79999923706055,9.43466567993164,-33.037696838378906,9.141378402709961,-33.99551773071289,9.772032737731934,-32.10324478149414
3,8.399999618530273,-30.799999237060547,8.800000190734863,-31.5,9.100000381469727,-32.400001525878906,9.399999618530273,-33.79999923706055,9.899999618530273,-35.20000076293945,9.737135887145996,-34.409061431884766,9.447074890136719,-35.385955810546875,10.0726900100708,-33.43412399291992
3,8.800000190734863,-31.5,9.100000381469727,-32.400001525878906,9.399999618530273,-33.79999923706055,9.899999618530273,-35.20000076293945,10.899999618530273,-37.5,10.245854377746582,-35.8076171875,9.960051536560059,-36.808021545410156,10.579615592956543,-34.77799987792969
3,9.100000381469727,-32.400001525878906,9.399999618530273,-33.79999923706055,9.899999618530273,-35.20000076293945,10.899999618530273,-37.5,11.199999809265137,-38.29999923706055,11.283985137939453,-38.065284729003906,10.985368728637695,-39.089744567871094,11.623991966247559,-36.98049545288086
3,9.399999618530273,-33.79999923706055,9.899999618530273,-35.20000076293945,10.899999618530273,-37.5,11.199999809265137,-38.29999923706055,11.899999618530273,-38.900001525878906,11.725312232971191,-38.927154541015625,11.41083812713623,-39.95248031616211,12.089005470275879,-37.78565216064453
3,9.899999618530273,-35.20000076293945,10.899999618530273,-37.5,11.199999809265137,-38.29999923706055,11.899999618530273,-38.900001525878906,12.800000190734863,-38.79999923706055,12.403033256530762,-39.509254455566406,12.075715065002441,-40.53443908691406,12.77821159362793,-38.36920928955078
3,10.899999618530273,-37.5,11.199999809265137,-38.29999923706055,11.899999618530273,-38.900001525878906,12.800000190734863,-38.79999923706055,13.699999809265137,-38.70000076293945,13.332640647888184,-39.42464065551758,12.993491172790527,-40.443885803222656,13.708951950073242,-38.28742980957031
3,11.199999809265137,-38.29999923706055,11.899999618530273,-38.900001525878906,12.800000190734863,-38.79999923706055,13.699999809265137,-38.70000076293945,15.100000381469727,-38.29999923706055,14.308843612670898,-39.314231872558594,13.935280799865723,-40.33445739746094,14.69914436340332,-38.18881607055664
3,11.899999618530273,-38.900001525878906,12.800000190734863,-38.79999923706055,13.699999809265137,-38.70000076293945,15.100000381469727,-38.29999923706055,16.399999618530273,-37.79999923706055,15.744022369384766,-38.92087936401367,15.352940559387207,-39.938106536865234,16.146953582763672,-37.805973052978516
3,12.800000190734863,-38.79999923706055,13.699999809265137,-38.70000076293945,15.100000381469727,-38.29999923706055,16.399999618530273,-37.79999923706055,17.799999237060547,-37.29999923706055,17.13469696044922,-38.4179573059082,16.714359283447266,-39.433204650878906,17.5582332611084,-37.32073211669922
3,13.699999809265137,-38.70000076293945,15.100000381469727,-38.29999923706055,16.399999618530273,-37.79999923706055,17.799999237060547,-37.29999923706055,19.299999237060547,-36.900001525878906,18.601085662841797,-37.91185760498047,18.14545249938965,-38.92403030395508,19.085826873779297,-36.83356857299805
3,15.100000381469727,-38.29999923706055,16.399999618530273,-37.79999923706055,17.799999237060547,-37.29999923706055,19.299999237060547,-36.900001525878906,20.700000762939453,-36.29999923706055,20.165546417236328,-37.50480651855469,19.686752319335938,-38.50738525390625,20.700063705444336,-36.442230224609375
3,16.399999618530273,-37.79999923706055,17.799999237060547,-37.29999923706055,19.299999237060547,-36.900001525878906,20.700000762939453,-36.29999923706055,22.0,-35.5,21.64887237548828,-36.91132354736328,21.119813919067383,-37.89704132080078,22.23520851135254,-35.86391067504883
3,17.799999237060547,-37.29999923706055,19.299999237060547,-36.900001525878906,20.700000762939453,-36.29999923706055,22.0,-35.5,23.399999618530273,-34.0,23.028078079223633,-36.11384963989258,22.435575485229492,-37.07327651977539,23.633914947509766,-35.09159469604492
