track_id,input1_latitude,input1_longitude,input2_latitude,input2_longitude,input3_latitude,input3_longitude,input4_latitude,input4_longitude,target_latitude,target_longitude,prediction_latitude,prediction_longitude,5_percentile_latitude,5_percentile_longitude,95_percentile_latitude,95_percentile_longitude
1,0.0,0.0,0.0,-0.8999999761581421,0.5,-1.899999976158142,1.2999999523162842,-2.5999999046325684,2.0,-3.299999952316284,1.5989395380020142,-3.4223110675811768,1.5989395380020142,-3.4223110675811768,1.5989395380020142,-3.4223110675811768
1,0.0,-0.8999999761581421,0.5,-1.899999976158142,1.2999999523162842,-2.5999999046325684,2.0,-3.299999952316284,2.5999999046325684,-3.5,2.566657543182373,-4.06671667098999,2.566657543182373,-4.06671667098999,2.566657543182373,-4.06671667098999
1,0.5,-1.899999976158142,1.2999999523162842,-2.5999999046325684,2.0,-3.299999952316284,2.5999999046325684,-3.5,3.0999999046325684,-3.700000047683716,3.152674674987793,-4.186276435852051,3.152674674987793,-4.186276435852051,3.152674674987793,-4.186276435852051
1,1.2999999523162842,-2.5999999046325684,2.0,-3.299999952316284,2.5999999046325684,-3.5,3.0999999046325684,-3.700000047683716,3.4000000953674316,-4.099999904632568,3.588216543197632,-4.09480094909668,3.588216543197632,-4.09480094909668,3.588216543197632,-4.09480094909668
1,2.0,-3.299999952316284,2.5999999046325684,-3.5,3.0999999046325684,-3.700000047683716,3.4000000953674316,-4.099999904632568,3.5,-4.699999809265137,3.8374929428100586,-4.347224712371826,3.8374929428100586,-4.347224712371826,3.8374929428100586,-4.347224712371826
1,2.5999999046325684,-3.5,3.0999999046325684,-3.700000047683716,3.4000000953674316,-4.099999904632568,3.5,-4.699999809265137,3.700000047683716,-5.400000095367432,3.832836151123047,-5.076622486114502,3.832836151123047,-5.076622486114502,3.832836151123047,-5.076622486114502
1,3.0999999046325684,-3.700000047683716,3.4000000953674316,-4.099999904632568,3.5,-4.699999809265137,3.700000047683716,-5.400000095367432,3.799999952316284,-6.5,3.89931058883667,-5.955345630645752,3.89931058883667,-5.955345630645752,3.89931058883667,-5.955345630645752
1,3.4000000953674316,-4.099999904632568,3.5,-4.699999809265137,3.700000047683716,-5.400000095367432,3.799999952316284,-6.5,3.799999952316284,-7.699999809265137,3.996021270751953,-7.185746192932129,3.996021270751953,-7.185746192932129,3.996021270751953,-7.185746192932129
1,3.5,-4.699999809265137,3.700000047683716,-5.400000095367432,3.799999952316284,-6.5,3.799999952316284,-7.699999809265137,3.5,-8.800000190734863,3.983241558074951,-8.64542293548584,3.983241558074951,-8.64542293548584,3.983241558074951,-8.64542293548584
1,3.700000047683716,-5.400000095367432,3.799999952316284,-6.5,3.799999952316284,-7.699999809265137,3.5,-8.800000190734863,3.5,-8.800000190734863,3.6040987968444824,-9.903714179992676,3.6040987968444824,-9.903714179992676,3.6040987968444824,-9.903714179992676
1,3.799999952316284,-6.5,3.799999952316284,-7.699999809265137,3.5,-8.800000190734863,3.5,-8.800000190734863,3.200000047683716,-9.699999809265137,3.4491403102874756,-9.898061752319336,3.4491403102874756,-9.898061752319336,3.4491403102874756,-9.898061752319336
1,3.799999952316284,-7.699999809265137,3.5,-8.800000190734863,3.5,-8.800000190734863,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.1685049533843994,-10.276453971862793,3.1685049533843994,-10.276453971862793,3.1685049533843994,-10.276453971862793
1,3.5,-8.800000190734863,3.5,-8.800000190734863,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.129718542098999,-10.468876838684082,3.129718542098999,-10.468876838684082,3.129718542098999,-10.468876838684082
1,3.5,-8.800000190734863,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.299999952316284,-10.600000381469727,3.1582305431365967,-10.202314376831055,3.1582305431365967,-10.202314376831055,3.1582305431365967,-10.202314376831055
1,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.3500614166259766,-10.821481704711914,3.3500614166259766,-10.821481704711914,3.3500614166259766,-10.821481704711914
1,3.200000047683716,-9.699999809265137,3.200000047683716,-9.699999809265137,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.396965503692627,-11.323302268981934,3.396965503692627,-11.323302268981934,3.396965503692627,-11.323302268981934
1,3.200000047683716,-9.699999809265137,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.4000000953674316,-11.699999809265137,3.382884979248047,-11.093246459960938,3.382884979248047,-11.093246459960938,3.382884979248047,-11.093246459960938
1,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.4569079875946045,-11.89555549621582,3.4569079875946045,-11.89555549621582,3.4569079875946045,-11.89555549621582
1,3.299999952316284,-10.600000381469727,3.299999952316284,-10.600000381469727,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.5032899379730225,-12.493978500366211,3.5032899379730225,-12.493978500366211,3.5032899379730225,-12.493978500366211
1,3.299999952316284,-10.600000381469727,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.5,-13.100000381469727,3.489623785018921,-12.285224914550781,3.489623785018921,-12.285224914550781,3.489623785018921,-12.285224914550781
1,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.5,-13.100000381469727,3.5,-13.100000381469727,3.5634055137634277,-13.338052749633789,3.5634055137634277,-13.338052749633789,3.5634055137634277,-13.338052749633789
1,3.4000000953674316,-11.699999809265137,3.4000000953674316,-11.699999809265137,3.5,-13.100000381469727,3.5,-13.100000381469727,3.5,-13.100000381469727,3.6092798709869385,-14.04269027709961,3.6092798709869385,-14.04269027709961,3.6092798709869385,-14.04269027709961
1,3.4000000953674316,-11.699999809265137,3.5,-13.100000381469727,3.5,-13.100000381469727,3.5,-13.100000381469727,3.299999952316284,-14.100000381469727,3.595912218093872,-13.881975173950195,3.595912218093872,-13.881975173950195,3.595912218093872,-13.881975173950195
1,3.5,-13.100000381469727,3.5,-13.100000381469727,3.5,-13.100000381469727,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,3.3620223999023438,-14.384002685546875,3.3620223999023438,-14.384002685546875,3.3620223999023438,-14.384002685546875
1,3.5,-13.100000381469727,3.5,-13.100000381469727,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,3.2743895053863525,-14.866381645202637,3.2743895053863525,-14.866381645202637,3.2743895053863525,-14.866381645202637
1,3.5,-13.100000381469727,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,2.9000000953674316,-15.0,3.2951571941375732,-14.770748138427734,3.2951571941375732,-14.770748138427734,3.2951571941375732,-14.770748138427734
1,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.9444730281829834,-15.1708345413208,2.9444730281829834,-15.1708345413208,2.9444730281829834,-15.1708345413208
1,3.299999952316284,-14.100000381469727,3.299999952316284,-14.100000381469727,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.769399642944336,-15.590472221374512,2.769399642944336,-15.590472221374512,2.769399642944336,-15.590472221374512
1,3.299999952316284,-14.100000381469727,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.5999999046325684,-16.0,2.8083033561706543,-15.489020347595215,2.8083033561706543,-15.489020347595215,2.8083033561706543,-15.489020347595215
1,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.5999999046325684,-16.0,2.5999999046325684,-16.0,2.6183524131774902,-15.953455924987793,2.6183524131774902,-15.953455924987793,2.6183524131774902,-15.953455924987793
1,2.9000000953674316,-15.0,2.9000000953674316,-15.0,2.5999999046325684,-16.0,2.5999999046325684,-16.0,2.5999999046325684,-16.0,2.47865629196167,-16.40174102783203,2.47865629196167,-16.40174102783203,2.47865629196167,-16.40174102783203
1,2.9000000953674316,-15.0,2.5999999046325684,-16.0,2.5999999046325684,-16.0,2.5999999046325684,-16.0,2.299999952316284,-16.899999618530273,2.5203983783721924,-16.25978660583496,2.5203983783721924,-16.25978660583496,2.5203983783721924,-16.25978660583496
