track_id,input1_latitude,input1_longitude,input2_latitude,input2_longitude,input3_latitude,input3_longitude,input4_latitude,input4_longitude,target_latitude,target_longitude,prediction_latitude,prediction_longitude,5_percentile_latitude,5_percentile_longitude,95_percentile_latitude,95_percentile_longitude
1,0.0,0.0,0.0,-0.699999988079071,-0.20000000298023224,-1.100000023841858,-0.30000001192092896,-1.5,-0.5,-2.0999999046325684,-0.43649914860725403,-1.9974262714385986,-0.43649914860725403,-1.9974262714385986,-0.43649914860725403,-1.9974262714385986
1,0.0,-0.699999988079071,-0.20000000298023224,-1.100000023841858,-0.30000001192092896,-1.5,-0.5,-2.0999999046325684,-0.4000000059604645,-2.700000047683716,-0.6325855851173401,-2.529289722442627,-0.6325855851173401,-2.529289722442627,-0.6325855851173401,-2.529289722442627
1,-0.20000000298023224,-1.100000023841858,-0.30000001192092896,-1.5,-0.5,-2.0999999046325684,-0.4000000059604645,-2.700000047683716,-0.5,-3.200000047683716,-0.5722828507423401,-3.2829761505126953,-0.5722828507423401,-3.2829761505126953,-0.5722828507423401,-3.2829761505126953
1,-0.30000001192092896,-1.5,-0.5,-2.0999999046325684,-0.4000000059604645,-2.700000047683716,-0.5,-3.200000047683716,-0.6000000238418579,-3.9000000953674316,-0.5195363163948059,-3.8719499111175537,-0.5195363163948059,-3.8719499111175537,-0.5195363163948059,-3.8719499111175537
1,-0.5,-2.0999999046325684,-0.4000000059604645,-2.700000047683716,-0.5,-3.200000047683716,-0.6000000238418579,-3.9000000953674316,-0.699999988079071,-4.599999904632568,-0.6632941365242004,-4.519062519073486,-0.6632941365242004,-4.519062519073486,-0.6632941365242004,-4.519062519073486
1,-0.4000000059604645,-2.700000047683716,-0.5,-3.200000047683716,-0.6000000238418579,-3.9000000953674316,-0.699999988079071,-4.599999904632568,-0.800000011920929,-5.5,-0.8181689381599426,-5.310725688934326,-0.8181689381599426,-5.310725688934326,-0.8181689381599426,-5.310725688934326
1,-0.5,-3.200000047683716,-0.6000000238418579,-3.9000000953674316,-0.699999988079071,-4.599999904632568,-0.800000011920929,-5.5,-0.8999999761581421,-6.400000095367432,-0.921795666217804,-6.271010398864746,-0.921795666217804,-6.271010398864746,-0.921795666217804,-6.271010398864746
1,-0.6000000238418579,-3.9000000953674316,-0.699999988079071,-4.599999904632568,-0.800000011920929,-5.5,-0.8999999761581421,-6.400000095367432,-1.0,-7.400000095367432,-1.0253478288650513,-7.242031574249268,-1.0253478288650513,-7.242031574249268,-1.0253478288650513,-7.242031574249268
1,-0.699999988079071,-4.599999904632568,-0.800000011920929,-5.5,-0.8999999761581421,-6.400000095367432,-1.0,-7.400000095367432,-1.100000023841858,-7.900000095367432,-1.128817081451416,-8.27083683013916,-1.128817081451416,-8.27083683013916,-1.128817081451416,-8.27083683013916
1,-0.800000011920929,-5.5,-0.8999999761581421,-6.400000095367432,-1.0,-7.400000095367432,-1.100000023841858,-7.900000095367432,-1.2999999523162842,-7.5,-1.2321957349777222,-8.814390182495117,-1.2321957349777222,-8.814390182495117,-1.2321957349777222,-8.814390182495117
1,-0.8999999761581421,-6.400000095367432,-1.0,-7.400000095367432,-1.100000023841858,-7.900000095367432,-1.2999999523162842,-7.5,-1.2999999523162842,-7.400000095367432,-1.4360229969024658,-8.371055603027344,-1.4360229969024658,-8.371055603027344,-1.4360229969024658,-8.371055603027344
1,-1.0,-7.400000095367432,-1.100000023841858,-7.900000095367432,-1.2999999523162842,-7.5,-1.2999999523162842,-7.400000095367432,-1.2999999523162842,-7.199999809265137,-1.5026040077209473,-7.8545823097229,-1.5026040077209473,-7.8545823097229,-1.5026040077209473,-7.8545823097229
1,-1.100000023841858,-7.900000095367432,-1.2999999523162842,-7.5,-1.2999999523162842,-7.400000095367432,-1.2999999523162842,-7.199999809265137,-1.2999999523162842,-7.0,-1.4093828201293945,-7.191477298736572,-1.4093828201293945,-7.191477298736572,-1.4093828201293945,-7.191477298736572
1,-1.2999999523162842,-7.5,-1.2999999523162842,-7.400000095367432,-1.2999999523162842,-7.199999809265137,-1.2999999523162842,-7.0,-1.399999976158142,-6.800000190734863,-1.3506488800048828,-7.171824932098389,-1.3506488800048828,-7.171824932098389,-1.3506488800048828,-7.171824932098389
1,-1.2999999523162842,-7.400000095367432,-1.2999999523162842,-7.199999809265137,-1.2999999523162842,-7.0,-1.399999976158142,-6.800000190734863,-1.5,-6.400000095367432,-1.4512012004852295,-6.90880823135376,-1.4512012004852295,-6.90880823135376,-1.4512012004852295,-6.90880823135376
1,-1.2999999523162842,-7.199999809265137,-1.2999999523162842,-7.0,-1.399999976158142,-6.800000190734863,-1.5,-6.400000095367432,-1.5,-6.0,-1.614608883857727,-6.492192268371582,-1.614608883857727,-6.492192268371582,-1.614608883857727,-6.492192268371582
1,-1.2999999523162842,-7.0,-1.399999976158142,-6.800000190734863,-1.5,-6.400000095367432,-1.5,-6.0,-1.600000023841858,-5.599999904632568,-1.6467217206954956,-5.970303058624268,-1.6467217206954956,-5.970303058624268,-1.6467217206954956,-5.970303058624268
1,-1.399999976158142,-6.800000190734863,-1.5,-6.400000095367432,-1.5,-6.0,-1.600000023841858,-5.599999904632568,-1.600000023841858,-5.199999809265137,-1.6855127811431885,-5.409754276275635,-1.6855127811431885,-5.409754276275635,-1.6855127811431885,-5.409754276275635
1,-1.5,-6.400000095367432,-1.5,-6.0,-1.600000023841858,-5.599999904632568,-1.600000023841858,-5.199999809265137,-1.7000000476837158,-4.800000190734863,-1.7182979583740234,-4.900943279266357,-1.7182979583740234,-4.900943279266357,-1.7182979583740234,-4.900943279266357
1,-1.5,-6.0,-1.600000023841858,-5.599999904632568,-1.600000023841858,-5.199999809265137,-1.7000000476837158,-4.800000190734863,-1.600000023841858,-4.300000190734863,-1.7877328395843506,-4.399841785430908,-1.7877328395843506,-4.399841785430908,-1.7877328395843506,-4.399841785430908
1,-1.600000023841858,-5.599999904632568,-1.600000023841858,-5.199999809265137,-1.7000000476837158,-4.800000190734863,-1.600000023841858,-4.300000190734863,-1.2999999523162842,-3.9000000953674316,-1.7195426225662231,-3.8293700218200684,-1.7195426225662231,-3.8293700218200684,-1.7195426225662231,-3.8293700218200684
1,-1.600000023841858,-5.199999809265137,-1.7000000476837158,-4.800000190734863,-1.600000023841858,-4.300000190734863,-1.2999999523162842,-3.9000000953674316,-1.0,-3.5,-1.323900580406189,-3.3459904193878174,-1.323900580406189,-3.3459904193878174,-1.323900580406189,-3.3459904193878174
1,-1.7000000476837158,-4.800000190734863,-1.600000023841858,-4.300000190734863,-1.2999999523162842,-3.9000000953674316,-1.0,-3.5,-0.5,-3.200000047683716,-0.8404211401939392,-2.965305805206299,-0.8404211401939392,-2.965305805206299,-0.8404211401939392,-2.965305805206299
1,-1.600000023841858,-4.300000190734863,-1.2999999523162842,-3.9000000953674316,-1.0,-3.5,-0.5,-3.200000047683716,0.10000000149011612,-3.700000047683716,-0.2825526297092438,-2.746640920639038,-0.2825526297092438,-2.746640920639038,-0.2825526297092438,-2.746640920639038
1,-1.2999999523162842,-3.9000000953674316,-1.0,-3.5,-0.5,-3.200000047683716,0.10000000149011612,-3.700000047683716,0.699999988079071,-4.400000095367432,0.4303564727306366,-3.3477535247802734,0.4303564727306366,-3.3477535247802734,0.4303564727306366,-3.3477535247802734
1,-1.0,-3.5,-0.5,-3.200000047683716,0.10000000149011612,-3.700000047683716,0.699999988079071,-4.400000095367432,1.2999999523162842,-4.900000095367432,1.1256113052368164,-4.614610195159912,1.1256113052368164,-4.614610195159912,1.1256113052368164,-4.614610195159912
1,-0.5,-3.200000047683716,0.10000000149011612,-3.700000047683716,0.699999988079071,-4.400000095367432,1.2999999523162842,-4.900000095367432,2.0,-5.599999904632568,1.7380142211914062,-5.589943885803223,1.7380142211914062,-5.589943885803223,1.7380142211914062,-5.589943885803223
1,0.10000000149011612,-3.700000047683716,0.699999988079071,-4.400000095367432,1.2999999523162842,-4.900000095367432,2.0,-5.599999904632568,3.0,-5.699999809265137,2.4297327995300293,-6.21750545501709,2.4297327995300293,-6.21750545501709,2.4297327995300293,-6.21750545501709
1,0.699999988079071,-4.400000095367432,1.2999999523162842,-4.900000095367432,2.0,-5.599999904632568,3.0,-5.699999809265137,4.0,-5.5,3.4703543186187744,-6.303071022033691,3.4703543186187744,-6.303071022033691,3.4703543186187744,-6.303071022033691
1,1.2999999523162842,-4.900000095367432,2.0,-5.599999904632568,3.0,-5.699999809265137,4.0,-5.5,5.0,-5.199999809265137,4.610530853271484,-5.836241722106934,4.610530853271484,-5.836241722106934,4.610530853271484,-5.836241722106934
1,2.0,-5.599999904632568,3.0,-5.699999809265137,4.0,-5.5,5.0,-5.199999809265137,5.699999809265137,-4.800000190734863,5.607919692993164,-5.109636306762695,5.607919692993164,-5.109636306762695,5.607919692993164,-5.109636306762695
1,3.0,-5.699999809265137,4.0,-5.5,5.0,-5.199999809265137,5.699999809265137,-4.800000190734863,6.5,-4.599999904632568,6.315251350402832,-4.503857135772705,6.315251350402832,-4.503857135772705,6.315251350402832,-4.503857135772705
1,4.0,-5.5,5.0,-5.199999809265137,5.699999809265137,-4.800000190734863,6.5,-4.599999904632568,7.300000190734863,-4.699999809265137,6.974954605102539,-4.168993949890137,6.974954605102539,-4.168993949890137,6.974954605102539,-4.168993949890137
1,5.0,-5.199999809265137,5.699999809265137,-4.800000190734863,6.5,-4.599999904632568,7.300000190734863,-4.699999809265137,8.100000381469727,-4.699999809265137,7.840852737426758,-4.314187526702881,7.840852737426758,-4.314187526702881,7.840852737426758,-4.314187526702881
1,5.699999809265137,-4.800000190734863,6.5,-4.599999904632568,7.300000190734863,-4.699999809265137,8.100000381469727,-4.699999809265137,9.100000381469727,-4.599999904632568,8.63216495513916,-4.587909698486328,8.63216495513916,-4.587909698486328,8.63216495513916,-4.587909698486328
1,6.5,-4.599999904632568,7.300000190734863,-4.699999809265137,8.100000381469727,-4.699999809265137,9.100000381469727,-4.599999904632568,10.100000381469727,-4.5,9.617584228515625,-4.577957630157471,9.617584228515625,-4.577957630157471,9.617584228515625,-4.577957630157471
1,7.300000190734863,-4.699999809265137,8.100000381469727,-4.699999809265137,9.100000381469727,-4.599999904632568,10.100000381469727,-4.5,11.100000381469727,-3.5,10.704490661621094,-4.365756988525391,10.704490661621094,-4.365756988525391,10.704490661621094,-4.365756988525391
2,0.0,0.0,0.4000000059604645,-0.30000001192092896,0.8999999761581421,-0.30000001192092896,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.6508326530456543,-0.7002820372581482,1.6508326530456543,-0.7002820372581482,1.6508326530456543,-0.7002820372581482
2,0.4000000059604645,-0.30000001192092896,0.8999999761581421,-0.30000001192092896,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,1.7091662883758545,-1.3125295639038086,1.7091662883758545,-1.3125295639038086,1.7091662883758545,-1.3125295639038086
2,0.8999999761581421,-0.30000001192092896,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,1.7372562885284424,-2.040281295776367,1.7372562885284424,-2.040281295776367,1.7372562885284424,-2.040281295776367
2,1.2999999523162842,-0.6000000238418579,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,2.2563469409942627,-2.124807834625244,2.2563469409942627,-2.124807834625244,2.2563469409942627,-2.124807834625244
2,1.399999976158142,-1.100000023841858,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,3.029090166091919,-1.609506607055664,3.029090166091919,-1.609506607055664,3.029090166091919,-1.609506607055664
2,1.600000023841858,-1.600000023841858,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,3.8031578063964844,-1.130494236946106,3.8031578063964844,-1.130494236946106,3.8031578063964844,-1.130494236946106
2,2.0999999046325684,-1.600000023841858,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,4.555572509765625,-0.9712234139442444,4.555572509765625,-0.9712234139442444,4.555572509765625,-0.9712234139442444
2,2.700000047683716,-1.399999976158142,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,5.5,-0.699999988079071,5.259617805480957,-0.9295576214790344,5.259617805480957,-0.9295576214790344,5.259617805480957,-0.9295576214790344
2,3.4000000953674316,-1.2000000476837158,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,5.5,-0.699999988079071,6.300000190734863,-0.5,5.970211505889893,-0.6547002196311951,5.970211505889893,-0.6547002196311951,5.970211505889893,-0.6547002196311951
2,4.099999904632568,-1.100000023841858,4.800000190734863,-1.0,5.5,-0.699999988079071,6.300000190734863,-0.5,7.199999809265137,-0.5,6.782462120056152,-0.3341337740421295,6.782462120056152,-0.3341337740421295,6.782462120056152,-0.3341337740421295
2,4.800000190734863,-1.0,5.5,-0.699999988079071,6.300000190734863,-0.5,7.199999809265137,-0.5,8.199999809265137,-1.0,7.741556644439697,-0.3397968113422394,7.741556644439697,-0.3397968113422394,7.741556644439697,-0.3397968113422394
2,5.5,-0.699999988079071,6.300000190734863,-0.5,7.199999809265137,-0.5,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,8.788832664489746,-0.9821012616157532,8.788832664489746,-0.9821012616157532,8.788832664489746,-0.9821012616157532
2,6.300000190734863,-0.5,7.199999809265137,-0.5,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,9.927959442138672,-1.7482490539550781,9.927959442138672,-1.7482490539550781,9.927959442138672,-1.7482490539550781
2,7.199999809265137,-0.5,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,11.266495704650879,-2.2539448738098145,11.266495704650879,-2.2539448738098145,11.266495704650879,-2.2539448738098145
2,8.199999809265137,-1.0,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,12.95449447631836,-2.541151762008667,12.95449447631836,-2.541151762008667,12.95449447631836,-2.541151762008667
2,9.300000190734863,-1.399999976158142,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,14.650688171386719,-2.5875916481018066,14.650688171386719,-2.5875916481018066,14.650688171386719,-2.5875916481018066
2,10.600000381469727,-1.7999999523162842,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,16.000690460205078,-2.5282578468322754,16.000690460205078,-2.5282578468322754,16.000690460205078,-2.5282578468322754
2,12.199999809265137,-2.0999999046325684,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,17.309965133666992,-2.0577445030212402,17.309965133666992,-2.0577445030212402,17.309965133666992,-2.0577445030212402
2,13.800000190734863,-2.200000047683716,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,18.0,-0.6000000238418579,18.195371627807617,-1.1418805122375488,18.195371627807617,-1.1418805122375488,18.195371627807617,-1.1418805122375488
2,15.199999809265137,-2.299999952316284,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,18.0,-0.6000000238418579,18.600000381469727,0.20000000298023224,18.92658233642578,-0.18046216666698456,18.92658233642578,-0.18046216666698456,18.92658233642578,-0.18046216666698456
2,16.5,-1.899999976158142,17.299999237060547,-1.2999999523162842,18.0,-0.6000000238418579,18.600000381469727,0.20000000298023224,18.899999618530273,1.2999999523162842,19.568090438842773,0.7093132734298706,19.568090438842773,0.7093132734298706,19.568090438842773,0.7093132734298706
3,0.0,0.0,0.4000000059604645,0.0,0.800000011920929,0.10000000149011612,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.4984759092330933,0.1450941115617752,1.4984759092330933,0.1450941115617752,1.4984759092330933,0.1450941115617752
3,0.4000000059604645,0.0,0.800000011920929,0.10000000149011612,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7969982624053955,-0.19075648486614227,1.7969982624053955,-0.19075648486614227,1.7969982624053955,-0.19075648486614227
3,0.800000011920929,0.10000000149011612,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,1.741905689239502,-0.9969907402992249,1.741905689239502,-0.9969907402992249,1.741905689239502,-0.9969907402992249
3,1.2000000476837158,0.10000000149011612,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,1.8735036849975586,-1.8837306499481201,1.8735036849975586,-1.8837306499481201,1.8735036849975586,-1.8837306499481201
3,1.5,-0.20000000298023224,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.4000678062438965,-3.0125107765197754,2.4000678062438965,-3.0125107765197754,2.4000678062438965,-3.0125107765197754
3,1.5,-0.800000011920929,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.9000000953674316,-4.5,2.8867039680480957,-4.417901039123535,2.8867039680480957,-4.417901039123535,2.8867039680480957,-4.417901039123535
3,1.7999999523162842,-1.399999976158142,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.1944522857666016,-5.648292541503906,3.1944522857666016,-5.648292541503906,3.1944522857666016,-5.648292541503906
3,2.200000047683716,-2.4000000953674316,2.5999999046325684,-3.5,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,3.546173572540283,-6.625252723693848,3.546173572540283,-6.625252723693848,3.546173572540283,-6.625252723693848
3,2.5999999046325684,-3.5,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,3.999528408050537,-7.63947057723999,3.999528408050537,-7.63947057723999,3.999528408050537,-7.63947057723999
3,2.9000000953674316,-4.5,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,4.0,-8.699999809265137,4.3061089515686035,-8.706525802612305,4.3061089515686035,-8.706525802612305,4.3061089515686035,-8.706525802612305
3,3.299999952316284,-5.5,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,4.2608489990234375,-9.718547821044922,4.2608489990234375,-9.718547821044922,4.2608489990234375,-9.718547821044922
3,3.700000047683716,-6.599999904632568,4.0,-7.699999809265137,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,3.917330026626587,-10.76611328125,3.917330026626587,-10.76611328125,3.917330026626587,-10.76611328125
3,4.0,-7.699999809265137,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,3.323946475982666,-12.343733787536621,3.323946475982666,-12.343733787536621,3.323946475982666,-12.343733787536621
3,4.0,-8.699999809265137,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,2.6739163398742676,-13.850439071655273,2.6739163398742676,-13.850439071655273,2.6739163398742676,-13.850439071655273
3,3.799999952316284,-9.699999809265137,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,1.2343225479125977,-15.735360145568848,1.2343225479125977,-15.735360145568848,1.2343225479125977,-15.735360145568848
3,3.299999952316284,-11.300000190734863,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,0.7471736073493958,-17.413124084472656,0.7471736073493958,-17.413124084472656,0.7471736073493958,-17.413124084472656
3,2.799999952316284,-12.899999618530273,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,1.1986830234527588,-19.139493942260742,1.1986830234527588,-19.139493942260742,1.1986830234527588,-19.139493942260742
3,1.399999976158142,-14.800000190734863,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,1.9340304136276245,-20.299867630004883,1.9340304136276245,-20.299867630004883,1.9340304136276245,-20.299867630004883
3,1.399999976158142,-16.600000381469727,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,2.5,-22.299999237060547,2.503453016281128,-21.479515075683594,2.503453016281128,-21.479515075683594,2.503453016281128,-21.479515075683594
3,1.399999976158142,-18.399999618530273,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,2.7499589920043945,-22.833593368530273,2.7499589920043945,-22.833593368530273,2.7499589920043945,-22.833593368530273
3,1.899999976158142,-19.700000762939453,2.200000047683716,-21.0,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,3.5,-25.0,3.13828706741333,-24.29396629333496,3.13828706741333,-24.29396629333496,3.13828706741333,-24.29396629333496
3,2.200000047683716,-21.0,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,3.5,-25.0,4.699999809265137,-26.100000381469727,3.7943434715270996,-25.635841369628906,3.7943434715270996,-25.635841369628906,3.7943434715270996,-25.635841369628906
3,2.5,-22.299999237060547,2.9000000953674316,-23.700000762939453,3.5,-25.0,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,5.107328414916992,-26.758214950561523,5.107328414916992,-26.758214950561523,5.107328414916992,-26.758214950561523
3,2.9000000953674316,-23.700000762939453,3.5,-25.0,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,6.924469947814941,-27.670223236083984,6.924469947814941,-27.670223236083984,6.924469947814941,-27.670223236083984
3,3.5,-25.0,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.786449432373047,-28.779457092285156,7.786449432373047,-28.779457092285156,7.786449432373047,-28.779457092285156
3,4.699999809265137,-26.100000381469727,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.900000095367432,-29.899999618530273,7.880040168762207,-29.6865291595459,7.880040168762207,-29.6865291595459,7.880040168762207,-29.6865291595459
3,6.199999809265137,-27.0,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.900000095367432,-29.899999618530273,8.399999618530273,-30.799999237060547,8.267210960388184,-30.592405319213867,8.267210960388184,-30.592405319213867,8.267210960388184,-30.592405319213867
3,6.900000095367432,-28.100000381469727,7.400000095367432,-29.0,7.900000095367432,-29.899999618530273,8.399999618530273,-30.799999237060547,8.800000190734863,-31.5,8.75068187713623,-31.49789047241211,8.75068187713623,-31.49789047241211,8.75068187713623,-31.49789047241211
